P060400|Internal Control Module Random Access Memory (RAM) Error  ;
P060405|Internal Control Module Random Access Memory (RAM) Error  System Programming Failures;
P060647|Control module processor System Internal Failures Watchdog / safety ÂµC failure;
P060B00|Internal Control Module A/D Processing Performance  ;
P06B800|Internal Control Module Non-Volatile Random Access Memory (NVRAM) Error  ;
P084F9E|Park / Neutral Switch Output Circuit Component Failures Stuck On;
"P085A08|Gear Shift Control Module ""B"" Communication Circuit  Bus Signal / Message Failures;"
P101008|Internal Safety Communication Failure  Bus Signal / Message Failures;
P106A96|Gear Lever Position Sensor 1 Component Failures Component internal failure;
P106A99|Gear Lever Position Sensor 1 Component Failures Exceeded Learning Limit;
P106A9A|Gear Lever Position Sensor 1 Component Failures Component or System Operating Conditions;
P106B96|Gear Lever Position Sensor 2 Component Failures Component internal failure;
P106B99|Gear Lever Position Sensor 2 Component Failures Exceeded Learning Limit;
P106B9A|Gear Lever Position Sensor 2 Component Failures Component or System Operating Conditions;
P160802|Watchdog Malfunction  General signal failure;
P16291C|Internal Voltage Regulator General Electrical Failures Circuit voltage out of range;
P176A9E|Transmission Range Selector Up and Down Position Circuit Component Failures Stuck On;
C105505|Program execution faults  System Programming Failures;
C105549|Program execution faults System Internal Failures Internal electronic failure;
B139F13|Main Battery Relay General Electrical Failures Circuit open;
U006488|Propulsion CAN Bus Signal / Message Failures Bus off;
U012A00|Lost Communication With Vehicle Dynamics Domain Master VDDM  ;
U02A400|Lost Communication With Engine Control Module ECM  ;
"U102268|ECU Quiescent Current Too High, No Network Communication Requested  Algorithm Based Failures Event information;"
U210156|Control Module Configuration Incompatible System Programming Failures Invalid / incompatible configuration;
U230055|Central Configuration System Programming Failures Not configured;
U230056|Central Configuration System Programming Failures Invalid / incompatible configuration;
U2E0368|ECU Supply Voltage Too High  Algorithm Based Failures Event information;
U2E0468|ECU Supply Voltage Too Low Algorithm Based Failures Event information;
U2E0911|Paddle Up General Electrical Failures Circuit short to ground;
U2E0912|Paddle Up General Electrical Failures Circuit short to battery;
U2E0913|Paddle Up General Electrical Failures Circuit open;
U2E091E|Paddle Up General Electrical Failures Circuit resistance out of range;
U2E0924|Paddle Up General Signal Failures Signal stuck high;
U2E0A11|Paddle Down General Electrical Failures Circuit short to ground;
U2E0A12|Paddle Down General Electrical Failures Circuit short to battery;
U2E0A13|Paddle Down General Electrical Failures Circuit open;
U2E0A1E|Paddle Down General Electrical Failures Circuit resistance out of range;
U2E0A24|Paddle Down General Signal Failures Signal stuck high;
U300362|Supply Voltage Algorithm Based Failures Signal compare failure;
U301100|Ignition Input Off  ;
